prob,group,measure,solver,performance
1000-283,sophisticated-eax,PAR10,ann_1_nng,2.8529
1000-283,sophisticated-eax,PQR10,ann_1_nng,2.8975
1000-3,sophisticated-eax,PAR10,ann_1_nng,2.7256
1000-3,sophisticated-eax,PQR10,ann_1_nng,2.758
1000-302,sophisticated-eax,PAR10,ann_1_nng,5.4342
1000-302,sophisticated-eax,PQR10,ann_1_nng,3.9475
1000-309,sophisticated-eax,PAR10,ann_1_nng,3.2432
1000-309,sophisticated-eax,PQR10,ann_1_nng,3.2985
1000-329,sophisticated-eax,PAR10,ann_1_nng,2.9443
1000-329,sophisticated-eax,PQR10,ann_1_nng,3.01
1000-340,sophisticated-eax,PAR10,ann_1_nng,3.2171
1000-340,sophisticated-eax,PQR10,ann_1_nng,3.231
1000-344,sophisticated-eax,PAR10,ann_1_nng,2.843
1000-344,sophisticated-eax,PQR10,ann_1_nng,2.8415
1000-356,sophisticated-eax,PAR10,ann_1_nng,2.8846
1000-356,sophisticated-eax,PQR10,ann_1_nng,2.8845
1000-365,sophisticated-eax,PAR10,ann_1_nng,2.526
1000-365,sophisticated-eax,PQR10,ann_1_nng,2.542
1000-366,sophisticated-eax,PAR10,ann_1_nng,3.209
1000-366,sophisticated-eax,PQR10,ann_1_nng,3.235
1000-374,sophisticated-eax,PAR10,ann_1_nng,3.1227
1000-374,sophisticated-eax,PQR10,ann_1_nng,3.2095
1000-392,sophisticated-eax,PAR10,ann_1_nng,3.1746
1000-392,sophisticated-eax,PQR10,ann_1_nng,3.2455
1000-396,sophisticated-eax,PAR10,ann_1_nng,2.7418
1000-396,sophisticated-eax,PQR10,ann_1_nng,2.8245
1000-4,sophisticated-eax,PAR10,ann_1_nng,4.9806
1000-4,sophisticated-eax,PQR10,ann_1_nng,3.9635
1000-437,sophisticated-eax,PAR10,ann_1_nng,4.5007
1000-437,sophisticated-eax,PQR10,ann_1_nng,3.246
1000-444,sophisticated-eax,PAR10,ann_1_nng,55.0341
1000-444,sophisticated-eax,PQR10,ann_1_nng,47.629
1000-449,sophisticated-eax,PAR10,ann_1_nng,3.4675
1000-449,sophisticated-eax,PQR10,ann_1_nng,2.98
1000-451,sophisticated-eax,PAR10,ann_1_nng,3.6694
1000-451,sophisticated-eax,PQR10,ann_1_nng,3.637
1000-468,sophisticated-eax,PAR10,ann_1_nng,3.7384
1000-468,sophisticated-eax,PQR10,ann_1_nng,3.7485
1000-48,sophisticated-eax,PAR10,ann_1_nng,2.4744
1000-48,sophisticated-eax,PQR10,ann_1_nng,2.5195
1000-483,sophisticated-eax,PAR10,ann_1_nng,3.2465
1000-483,sophisticated-eax,PQR10,ann_1_nng,3.378
1000-64,sophisticated-eax,PAR10,ann_1_nng,5.2866
1000-64,sophisticated-eax,PQR10,ann_1_nng,3.899
1000-79,sophisticated-eax,PAR10,ann_1_nng,4.9486
1000-79,sophisticated-eax,PQR10,ann_1_nng,3.559
1000-97,sophisticated-eax,PAR10,ann_1_nng,2.788
1000-97,sophisticated-eax,PQR10,ann_1_nng,2.874
1000-1,sophisticated-lkh,PAR10,ann_1_nng,112.2061
1000-1,sophisticated-lkh,PQR10,ann_1_nng,94.003
1000-100,sophisticated-lkh,PAR10,ann_1_nng,43.7042
1000-100,sophisticated-lkh,PQR10,ann_1_nng,32.573
1000-119,sophisticated-lkh,PAR10,ann_1_nng,20.4001
1000-119,sophisticated-lkh,PQR10,ann_1_nng,13.7155
1000-12,sophisticated-lkh,PAR10,ann_1_nng,36.4802
1000-12,sophisticated-lkh,PQR10,ann_1_nng,26.3085
1000-122,sophisticated-lkh,PAR10,ann_1_nng,132.8148
1000-122,sophisticated-lkh,PQR10,ann_1_nng,97.3575
1000-126,sophisticated-lkh,PAR10,ann_1_nng,216.6514
1000-126,sophisticated-lkh,PQR10,ann_1_nng,149.468
1000-143,sophisticated-lkh,PAR10,ann_1_nng,3.6458
1000-143,sophisticated-lkh,PQR10,ann_1_nng,3.4135
1000-151,sophisticated-lkh,PAR10,ann_1_nng,70.4034
1000-151,sophisticated-lkh,PQR10,ann_1_nng,53.953
1000-196,sophisticated-lkh,PAR10,ann_1_nng,32.521
1000-196,sophisticated-lkh,PQR10,ann_1_nng,29.458
1000-203,sophisticated-lkh,PAR10,ann_1_nng,200.2718
1000-203,sophisticated-lkh,PQR10,ann_1_nng,105.551
1000-218,sophisticated-lkh,PAR10,ann_1_nng,4.2856
1000-218,sophisticated-lkh,PQR10,ann_1_nng,3.1595
1000-248,sophisticated-lkh,PAR10,ann_1_nng,12.6672
1000-248,sophisticated-lkh,PQR10,ann_1_nng,11.4095
1000-257,sophisticated-lkh,PAR10,ann_1_nng,191.6106
1000-257,sophisticated-lkh,PQR10,ann_1_nng,151.724
1000-264,sophisticated-lkh,PAR10,ann_1_nng,75.3193
1000-264,sophisticated-lkh,PQR10,ann_1_nng,55.164
1000-267,sophisticated-lkh,PAR10,ann_1_nng,16.3349
1000-267,sophisticated-lkh,PQR10,ann_1_nng,10.1245
1000-281,sophisticated-lkh,PAR10,ann_1_nng,3.465
1000-281,sophisticated-lkh,PQR10,ann_1_nng,2.421
1000-299,sophisticated-lkh,PAR10,ann_1_nng,2.4446
1000-299,sophisticated-lkh,PQR10,ann_1_nng,1.675
1000-307,sophisticated-lkh,PAR10,ann_1_nng,3.1925
1000-307,sophisticated-lkh,PQR10,ann_1_nng,2.3955
1000-310,sophisticated-lkh,PAR10,ann_1_nng,10.786
1000-310,sophisticated-lkh,PQR10,ann_1_nng,9.05
1000-315,sophisticated-lkh,PAR10,ann_1_nng,554.5357
1000-315,sophisticated-lkh,PQR10,ann_1_nng,382.4305
1000-345,sophisticated-lkh,PAR10,ann_1_nng,23.6495
1000-345,sophisticated-lkh,PQR10,ann_1_nng,14.3725
1000-35,sophisticated-lkh,PAR10,ann_1_nng,182.8561
1000-35,sophisticated-lkh,PQR10,ann_1_nng,74.5335
1000-351,sophisticated-lkh,PAR10,ann_1_nng,70.0232
1000-351,sophisticated-lkh,PQR10,ann_1_nng,69.424
1000-365,sophisticated-lkh,PAR10,ann_1_nng,36.3654
1000-365,sophisticated-lkh,PQR10,ann_1_nng,19.271
1000-366,sophisticated-lkh,PAR10,ann_1_nng,32.3985
1000-366,sophisticated-lkh,PQR10,ann_1_nng,25.2275
1000-368,sophisticated-lkh,PAR10,ann_1_nng,85.2869
1000-368,sophisticated-lkh,PQR10,ann_1_nng,89.3945
1000-375,sophisticated-lkh,PAR10,ann_1_nng,24.8365
1000-375,sophisticated-lkh,PQR10,ann_1_nng,18.547
1000-376,sophisticated-lkh,PAR10,ann_1_nng,93.6235
1000-376,sophisticated-lkh,PQR10,ann_1_nng,59.2805
1000-381,sophisticated-lkh,PAR10,ann_1_nng,14.3118
1000-381,sophisticated-lkh,PQR10,ann_1_nng,8.674
1000-382,sophisticated-lkh,PAR10,ann_1_nng,39.2787
1000-382,sophisticated-lkh,PQR10,ann_1_nng,13.59
1000-383,sophisticated-lkh,PAR10,ann_1_nng,35.883
1000-383,sophisticated-lkh,PQR10,ann_1_nng,15.2605
1000-41,sophisticated-lkh,PAR10,ann_1_nng,39.4539
1000-41,sophisticated-lkh,PQR10,ann_1_nng,18.6215
1000-410,sophisticated-lkh,PAR10,ann_1_nng,34.0974
1000-410,sophisticated-lkh,PQR10,ann_1_nng,15.3965
1000-423,sophisticated-lkh,PAR10,ann_1_nng,38.3599
1000-423,sophisticated-lkh,PQR10,ann_1_nng,24.0495
1000-424,sophisticated-lkh,PAR10,ann_1_nng,4.235
1000-424,sophisticated-lkh,PQR10,ann_1_nng,4.2635
1000-434,sophisticated-lkh,PAR10,ann_1_nng,2.5293
1000-434,sophisticated-lkh,PQR10,ann_1_nng,1.904
1000-441,sophisticated-lkh,PAR10,ann_1_nng,1.1294
1000-441,sophisticated-lkh,PQR10,ann_1_nng,1.084
1000-447,sophisticated-lkh,PAR10,ann_1_nng,29.4726
1000-447,sophisticated-lkh,PQR10,ann_1_nng,11.956
1000-453,sophisticated-lkh,PAR10,ann_1_nng,22.6675
1000-453,sophisticated-lkh,PQR10,ann_1_nng,16.098
1000-464,sophisticated-lkh,PAR10,ann_1_nng,1.3905
1000-464,sophisticated-lkh,PQR10,ann_1_nng,1.2395
1000-465,sophisticated-lkh,PAR10,ann_1_nng,27.0968
1000-465,sophisticated-lkh,PQR10,ann_1_nng,13.749
1000-474,sophisticated-lkh,PAR10,ann_1_nng,30.2469
1000-474,sophisticated-lkh,PQR10,ann_1_nng,29.315
1000-486,sophisticated-lkh,PAR10,ann_1_nng,11.4569
1000-486,sophisticated-lkh,PQR10,ann_1_nng,4.06
1000-493,sophisticated-lkh,PAR10,ann_1_nng,220.0143
1000-493,sophisticated-lkh,PQR10,ann_1_nng,115.4785
1000-494,sophisticated-lkh,PAR10,ann_1_nng,3.0774
1000-494,sophisticated-lkh,PQR10,ann_1_nng,2.3065
1000-496,sophisticated-lkh,PAR10,ann_1_nng,275.801
1000-496,sophisticated-lkh,PQR10,ann_1_nng,124.9015
1000-498,sophisticated-lkh,PAR10,ann_1_nng,126.2097
1000-498,sophisticated-lkh,PQR10,ann_1_nng,111.2405
1000-57,sophisticated-lkh,PAR10,ann_1_nng,81.8481
1000-57,sophisticated-lkh,PQR10,ann_1_nng,53.734
1000-72,sophisticated-lkh,PAR10,ann_1_nng,305.1599
1000-72,sophisticated-lkh,PQR10,ann_1_nng,291.661
1000-83,sophisticated-lkh,PAR10,ann_1_nng,157.2775
1000-83,sophisticated-lkh,PQR10,ann_1_nng,139.698
1000-87,sophisticated-lkh,PAR10,ann_1_nng,79.722
1000-87,sophisticated-lkh,PQR10,ann_1_nng,73.3745
1000-92,sophisticated-lkh,PAR10,ann_1_nng,112.9071
1000-92,sophisticated-lkh,PQR10,ann_1_nng,85.744
1000-94,sophisticated-lkh,PAR10,ann_1_nng,69.9477
1000-94,sophisticated-lkh,PQR10,ann_1_nng,61.5055
1000-96,sophisticated-lkh,PAR10,ann_1_nng,181.8065
1000-96,sophisticated-lkh,PQR10,ann_1_nng,134.0705
