prob,group,measure,solver,performance
1000-432,sophisticated-eax,PAR10,ann_1_points,3.6927
1000-432,sophisticated-eax,PQR10,ann_1_points,3.638
1000-433,sophisticated-eax,PAR10,ann_1_points,3.447
1000-433,sophisticated-eax,PQR10,ann_1_points,3.477
1000-447,sophisticated-eax,PAR10,ann_1_points,4.3597
1000-447,sophisticated-eax,PQR10,ann_1_points,3.1625
1000-469,sophisticated-eax,PAR10,ann_1_points,3.0058
1000-469,sophisticated-eax,PQR10,ann_1_points,2.982
1000-474,sophisticated-eax,PAR10,ann_1_points,3.3226
1000-474,sophisticated-eax,PQR10,ann_1_points,3.307
1000-475,sophisticated-eax,PAR10,ann_1_points,5.2119
1000-475,sophisticated-eax,PQR10,ann_1_points,3.6185
1000-480,sophisticated-eax,PAR10,ann_1_points,3.4465
1000-480,sophisticated-eax,PQR10,ann_1_points,3.093
1000-487,sophisticated-eax,PAR10,ann_1_points,3.1423
1000-487,sophisticated-eax,PQR10,ann_1_points,3.1445
1000-492,sophisticated-eax,PAR10,ann_1_points,3.2077
1000-492,sophisticated-eax,PQR10,ann_1_points,3.317
1000-493,sophisticated-eax,PAR10,ann_1_points,3.3728
1000-493,sophisticated-eax,PQR10,ann_1_points,3.4375
1000-53,sophisticated-eax,PAR10,ann_1_points,2.9747
1000-53,sophisticated-eax,PQR10,ann_1_points,3.0325
1000-57,sophisticated-eax,PAR10,ann_1_points,4.2137
1000-57,sophisticated-eax,PQR10,ann_1_points,3.2595
1000-58,sophisticated-eax,PAR10,ann_1_points,3.3783
1000-58,sophisticated-eax,PQR10,ann_1_points,3.363
1000-6,sophisticated-eax,PAR10,ann_1_points,7.287
1000-6,sophisticated-eax,PQR10,ann_1_points,6.759
1000-89,sophisticated-eax,PAR10,ann_1_points,3.9334
1000-89,sophisticated-eax,PQR10,ann_1_points,3.391
1000-93,sophisticated-eax,PAR10,ann_1_points,7.3108
1000-93,sophisticated-eax,PQR10,ann_1_points,4.0565
1000-110,sophisticated-lkh,PAR10,ann_1_points,170.5454
1000-110,sophisticated-lkh,PQR10,ann_1_points,71.471
1000-115,sophisticated-lkh,PAR10,ann_1_points,54.8917
1000-115,sophisticated-lkh,PQR10,ann_1_points,46.008
1000-131,sophisticated-lkh,PAR10,ann_1_points,1.8483
1000-131,sophisticated-lkh,PQR10,ann_1_points,1.829
1000-132,sophisticated-lkh,PAR10,ann_1_points,5.1679
1000-132,sophisticated-lkh,PQR10,ann_1_points,4.459
1000-144,sophisticated-lkh,PAR10,ann_1_points,54.5932
1000-144,sophisticated-lkh,PQR10,ann_1_points,21.7305
1000-177,sophisticated-lkh,PAR10,ann_1_points,210.553
1000-177,sophisticated-lkh,PQR10,ann_1_points,169.95
1000-18,sophisticated-lkh,PAR10,ann_1_points,17.2797
1000-18,sophisticated-lkh,PQR10,ann_1_points,10.8285
1000-188,sophisticated-lkh,PAR10,ann_1_points,541.843
1000-188,sophisticated-lkh,PQR10,ann_1_points,409.8885
1000-198,sophisticated-lkh,PAR10,ann_1_points,2.4231
1000-198,sophisticated-lkh,PQR10,ann_1_points,2.218
1000-201,sophisticated-lkh,PAR10,ann_1_points,896.7983
1000-201,sophisticated-lkh,PQR10,ann_1_points,800.629
1000-207,sophisticated-lkh,PAR10,ann_1_points,21.7418
1000-207,sophisticated-lkh,PQR10,ann_1_points,16.558
1000-208,sophisticated-lkh,PAR10,ann_1_points,1.4289
1000-208,sophisticated-lkh,PQR10,ann_1_points,1.407
1000-219,sophisticated-lkh,PAR10,ann_1_points,38.1315
1000-219,sophisticated-lkh,PQR10,ann_1_points,24.772
1000-233,sophisticated-lkh,PAR10,ann_1_points,8.5532
1000-233,sophisticated-lkh,PQR10,ann_1_points,7.347
1000-242,sophisticated-lkh,PAR10,ann_1_points,43.091
1000-242,sophisticated-lkh,PQR10,ann_1_points,22.807
1000-250,sophisticated-lkh,PAR10,ann_1_points,209.5288
1000-250,sophisticated-lkh,PQR10,ann_1_points,248.217
1000-254,sophisticated-lkh,PAR10,ann_1_points,196.7698
1000-254,sophisticated-lkh,PQR10,ann_1_points,190.7625
1000-258,sophisticated-lkh,PAR10,ann_1_points,1.8668
1000-258,sophisticated-lkh,PQR10,ann_1_points,1.668
1000-269,sophisticated-lkh,PAR10,ann_1_points,113.2376
1000-269,sophisticated-lkh,PQR10,ann_1_points,69.8415
1000-275,sophisticated-lkh,PAR10,ann_1_points,90.5241
1000-275,sophisticated-lkh,PQR10,ann_1_points,76.87
1000-276,sophisticated-lkh,PAR10,ann_1_points,95.8388
1000-276,sophisticated-lkh,PQR10,ann_1_points,90.6645
1000-279,sophisticated-lkh,PAR10,ann_1_points,15.2872
1000-279,sophisticated-lkh,PQR10,ann_1_points,11.9125
1000-28,sophisticated-lkh,PAR10,ann_1_points,18.9105
1000-28,sophisticated-lkh,PQR10,ann_1_points,20.745
1000-29,sophisticated-lkh,PAR10,ann_1_points,33.5966
1000-29,sophisticated-lkh,PQR10,ann_1_points,27.729
1000-303,sophisticated-lkh,PAR10,ann_1_points,51.8965
1000-303,sophisticated-lkh,PQR10,ann_1_points,36.374
1000-308,sophisticated-lkh,PAR10,ann_1_points,217.7589
1000-308,sophisticated-lkh,PQR10,ann_1_points,180.9335
1000-309,sophisticated-lkh,PAR10,ann_1_points,1.1072
1000-309,sophisticated-lkh,PQR10,ann_1_points,1.071
1000-31,sophisticated-lkh,PAR10,ann_1_points,68.2656
1000-31,sophisticated-lkh,PQR10,ann_1_points,42.2575
1000-312,sophisticated-lkh,PAR10,ann_1_points,7.8188
1000-312,sophisticated-lkh,PQR10,ann_1_points,6.919
1000-324,sophisticated-lkh,PAR10,ann_1_points,2.6601
1000-324,sophisticated-lkh,PQR10,ann_1_points,1.5385
1000-335,sophisticated-lkh,PAR10,ann_1_points,1.435
1000-335,sophisticated-lkh,PQR10,ann_1_points,1.2835
1000-340,sophisticated-lkh,PAR10,ann_1_points,45.9073
1000-340,sophisticated-lkh,PQR10,ann_1_points,28.9835
1000-348,sophisticated-lkh,PAR10,ann_1_points,117.6094
1000-348,sophisticated-lkh,PQR10,ann_1_points,52.0835
1000-354,sophisticated-lkh,PAR10,ann_1_points,158.8079
1000-354,sophisticated-lkh,PQR10,ann_1_points,80.144
1000-358,sophisticated-lkh,PAR10,ann_1_points,353.8594
1000-358,sophisticated-lkh,PQR10,ann_1_points,381.9395
1000-371,sophisticated-lkh,PAR10,ann_1_points,208.3841
1000-371,sophisticated-lkh,PQR10,ann_1_points,143.507
1000-378,sophisticated-lkh,PAR10,ann_1_points,80.3153
1000-378,sophisticated-lkh,PQR10,ann_1_points,42.298
1000-387,sophisticated-lkh,PAR10,ann_1_points,1.8521
1000-387,sophisticated-lkh,PQR10,ann_1_points,1.982
1000-394,sophisticated-lkh,PAR10,ann_1_points,46.8675
1000-394,sophisticated-lkh,PQR10,ann_1_points,42.5115
1000-408,sophisticated-lkh,PAR10,ann_1_points,25.0796
1000-408,sophisticated-lkh,PQR10,ann_1_points,27.778
1000-418,sophisticated-lkh,PAR10,ann_1_points,34.6182
1000-418,sophisticated-lkh,PQR10,ann_1_points,13.9695
1000-419,sophisticated-lkh,PAR10,ann_1_points,2.2496
1000-419,sophisticated-lkh,PQR10,ann_1_points,2.397
1000-457,sophisticated-lkh,PAR10,ann_1_points,14.0185
1000-457,sophisticated-lkh,PQR10,ann_1_points,14.356
1000-460,sophisticated-lkh,PAR10,ann_1_points,66.907
1000-460,sophisticated-lkh,PQR10,ann_1_points,65.614
1000-470,sophisticated-lkh,PAR10,ann_1_points,4.4745
1000-470,sophisticated-lkh,PQR10,ann_1_points,3.9575
1000-477,sophisticated-lkh,PAR10,ann_1_points,320.6591
1000-477,sophisticated-lkh,PQR10,ann_1_points,225.155
1000-77,sophisticated-lkh,PAR10,ann_1_points,44.103
1000-77,sophisticated-lkh,PQR10,ann_1_points,40.738
1000-91,sophisticated-lkh,PAR10,ann_1_points,21.9769
1000-91,sophisticated-lkh,PQR10,ann_1_points,21.146
1000-97,sophisticated-lkh,PAR10,ann_1_points,69.6697
1000-97,sophisticated-lkh,PQR10,ann_1_points,41.2755
1000-11,sophisticated-eax,PAR10,ann_1_points,3.0673
1000-11,sophisticated-eax,PQR10,ann_1_points,3.126
1000-111,sophisticated-eax,PAR10,ann_1_points,2.6799
1000-111,sophisticated-eax,PQR10,ann_1_points,2.6385
1000-134,sophisticated-eax,PAR10,ann_1_points,3.3931
1000-134,sophisticated-eax,PQR10,ann_1_points,3.3335
1000-15,sophisticated-eax,PAR10,ann_1_points,2.6359
1000-15,sophisticated-eax,PQR10,ann_1_points,2.652
1000-152,sophisticated-eax,PAR10,ann_1_points,3.3161
1000-152,sophisticated-eax,PQR10,ann_1_points,3.3285
1000-154,sophisticated-eax,PAR10,ann_1_points,4.3316
1000-154,sophisticated-eax,PQR10,ann_1_points,3.45
1000-157,sophisticated-eax,PAR10,ann_1_points,5.4242
1000-157,sophisticated-eax,PQR10,ann_1_points,3.6115
1000-160,sophisticated-eax,PAR10,ann_1_points,4.2486
1000-160,sophisticated-eax,PQR10,ann_1_points,3.099
1000-183,sophisticated-eax,PAR10,ann_1_points,4.1379
1000-183,sophisticated-eax,PQR10,ann_1_points,3.3465
1000-188,sophisticated-eax,PAR10,ann_1_points,3.3211
1000-188,sophisticated-eax,PQR10,ann_1_points,3.2055
1000-201,sophisticated-eax,PAR10,ann_1_points,4.1076
1000-201,sophisticated-eax,PQR10,ann_1_points,2.5945
1000-205,sophisticated-eax,PAR10,ann_1_points,3.2042
1000-205,sophisticated-eax,PQR10,ann_1_points,2.8405
1000-211,sophisticated-eax,PAR10,ann_1_points,3.1857
1000-211,sophisticated-eax,PQR10,ann_1_points,3.2655
1000-223,sophisticated-eax,PAR10,ann_1_points,5.485
1000-223,sophisticated-eax,PQR10,ann_1_points,3.412
1000-234,sophisticated-eax,PAR10,ann_1_points,4.0075
1000-234,sophisticated-eax,PQR10,ann_1_points,3.399
1000-257,sophisticated-eax,PAR10,ann_1_points,3.5208
1000-257,sophisticated-eax,PQR10,ann_1_points,3.313
1000-264,sophisticated-eax,PAR10,ann_1_points,2.7009
1000-264,sophisticated-eax,PQR10,ann_1_points,2.7455
1000-295,sophisticated-eax,PAR10,ann_1_points,3.3283
1000-295,sophisticated-eax,PQR10,ann_1_points,3.346
1000-300,sophisticated-eax,PAR10,ann_1_points,3.5084
1000-300,sophisticated-eax,PQR10,ann_1_points,3.4515
1000-310,sophisticated-eax,PAR10,ann_1_points,3.8288
1000-310,sophisticated-eax,PQR10,ann_1_points,3.827
1000-318,sophisticated-eax,PAR10,ann_1_points,5.1129
1000-318,sophisticated-eax,PQR10,ann_1_points,3.3715
1000-322,sophisticated-eax,PAR10,ann_1_points,4.2745
1000-322,sophisticated-eax,PQR10,ann_1_points,3.8455
1000-331,sophisticated-eax,PAR10,ann_1_points,2.9551
1000-331,sophisticated-eax,PQR10,ann_1_points,2.9455
1000-343,sophisticated-eax,PAR10,ann_1_points,3.5519
1000-343,sophisticated-eax,PQR10,ann_1_points,3.379
1000-346,sophisticated-eax,PAR10,ann_1_points,5.166
1000-346,sophisticated-eax,PQR10,ann_1_points,3.7595
1000-349,sophisticated-eax,PAR10,ann_1_points,4.5142
1000-349,sophisticated-eax,PQR10,ann_1_points,4.5525
1000-352,sophisticated-eax,PAR10,ann_1_points,3.5305
1000-352,sophisticated-eax,PQR10,ann_1_points,3.6255
1000-36,sophisticated-eax,PAR10,ann_1_points,4.1792
1000-36,sophisticated-eax,PQR10,ann_1_points,3.623
1000-379,sophisticated-eax,PAR10,ann_1_points,2.9761
1000-379,sophisticated-eax,PQR10,ann_1_points,2.9465
1000-38,sophisticated-eax,PAR10,ann_1_points,17.9432
1000-38,sophisticated-eax,PQR10,ann_1_points,13.219
1000-382,sophisticated-eax,PAR10,ann_1_points,4.3993
1000-382,sophisticated-eax,PQR10,ann_1_points,3.374
1000-419,sophisticated-eax,PAR10,ann_1_points,3.0277
1000-419,sophisticated-eax,PQR10,ann_1_points,2.681
1000-421,sophisticated-eax,PAR10,ann_1_points,3.5333
1000-421,sophisticated-eax,PQR10,ann_1_points,3.5165
1000-427,sophisticated-eax,PAR10,ann_1_points,2.7999
1000-427,sophisticated-eax,PQR10,ann_1_points,2.8465
1000-43,sophisticated-eax,PAR10,ann_1_points,3.8862
1000-43,sophisticated-eax,PQR10,ann_1_points,3.373
1000-461,sophisticated-eax,PAR10,ann_1_points,3.0735
1000-461,sophisticated-eax,PQR10,ann_1_points,3.0685
1000-484,sophisticated-eax,PAR10,ann_1_points,2.5853
1000-484,sophisticated-eax,PQR10,ann_1_points,2.6545
1000-65,sophisticated-eax,PAR10,ann_1_points,7.9046
1000-65,sophisticated-eax,PQR10,ann_1_points,7.0365
1000-67,sophisticated-eax,PAR10,ann_1_points,4.6055
1000-67,sophisticated-eax,PQR10,ann_1_points,3.316
1000-7,sophisticated-eax,PAR10,ann_1_points,2.8168
1000-7,sophisticated-eax,PQR10,ann_1_points,2.8525
1000-71,sophisticated-eax,PAR10,ann_1_points,3.5268
1000-71,sophisticated-eax,PQR10,ann_1_points,3.568
1000-8,sophisticated-eax,PAR10,ann_1_points,3.4682
1000-8,sophisticated-eax,PQR10,ann_1_points,3.4755
1000-85,sophisticated-eax,PAR10,ann_1_points,44.5945
1000-85,sophisticated-eax,PQR10,ann_1_points,36.249
1000-92,sophisticated-eax,PAR10,ann_1_points,3.3734
1000-92,sophisticated-eax,PQR10,ann_1_points,3.0745
1000-96,sophisticated-eax,PAR10,ann_1_points,3.3807
1000-96,sophisticated-eax,PQR10,ann_1_points,3.3445
1000-10,sophisticated-lkh,PAR10,ann_1_points,19.5128
1000-10,sophisticated-lkh,PQR10,ann_1_points,12.5555
1000-109,sophisticated-lkh,PAR10,ann_1_points,36.7509
1000-109,sophisticated-lkh,PQR10,ann_1_points,24.4395
1000-124,sophisticated-lkh,PAR10,ann_1_points,5.21
1000-124,sophisticated-lkh,PQR10,ann_1_points,4.346
1000-136,sophisticated-lkh,PAR10,ann_1_points,45.9114
1000-136,sophisticated-lkh,PQR10,ann_1_points,42.526
1000-142,sophisticated-lkh,PAR10,ann_1_points,196.3468
1000-142,sophisticated-lkh,PQR10,ann_1_points,133.849
1000-146,sophisticated-lkh,PAR10,ann_1_points,44.8038
1000-146,sophisticated-lkh,PQR10,ann_1_points,40.92
1000-152,sophisticated-lkh,PAR10,ann_1_points,1.2616
1000-152,sophisticated-lkh,PQR10,ann_1_points,1.14
1000-155,sophisticated-lkh,PAR10,ann_1_points,293.5819
1000-155,sophisticated-lkh,PQR10,ann_1_points,318.3855
1000-162,sophisticated-lkh,PAR10,ann_1_points,18.0848
1000-162,sophisticated-lkh,PQR10,ann_1_points,9.1585
1000-17,sophisticated-lkh,PAR10,ann_1_points,40.3981
1000-17,sophisticated-lkh,PQR10,ann_1_points,25.3485
1000-175,sophisticated-lkh,PAR10,ann_1_points,23.9291
1000-175,sophisticated-lkh,PQR10,ann_1_points,11.2185
1000-180,sophisticated-lkh,PAR10,ann_1_points,122.1397
1000-180,sophisticated-lkh,PQR10,ann_1_points,86.4605
1000-185,sophisticated-lkh,PAR10,ann_1_points,11.7617
1000-185,sophisticated-lkh,PQR10,ann_1_points,7.1575
1000-189,sophisticated-lkh,PAR10,ann_1_points,149.597
1000-189,sophisticated-lkh,PQR10,ann_1_points,105.314
1000-199,sophisticated-lkh,PAR10,ann_1_points,48.8503
1000-199,sophisticated-lkh,PQR10,ann_1_points,27.336
1000-216,sophisticated-lkh,PAR10,ann_1_points,57.7872
1000-216,sophisticated-lkh,PQR10,ann_1_points,43.0075
1000-225,sophisticated-lkh,PAR10,ann_1_points,36.1334
1000-225,sophisticated-lkh,PQR10,ann_1_points,16.5285
1000-243,sophisticated-lkh,PAR10,ann_1_points,24.3256
1000-243,sophisticated-lkh,PQR10,ann_1_points,24.985
1000-247,sophisticated-lkh,PAR10,ann_1_points,29.0243
1000-247,sophisticated-lkh,PQR10,ann_1_points,19.5215
1000-259,sophisticated-lkh,PAR10,ann_1_points,32.6134
1000-259,sophisticated-lkh,PQR10,ann_1_points,26.016
1000-278,sophisticated-lkh,PAR10,ann_1_points,12.4046
1000-278,sophisticated-lkh,PQR10,ann_1_points,7.507
1000-293,sophisticated-lkh,PAR10,ann_1_points,36.8739
1000-293,sophisticated-lkh,PQR10,ann_1_points,23.918
1000-300,sophisticated-lkh,PAR10,ann_1_points,2.3187
1000-300,sophisticated-lkh,PQR10,ann_1_points,2.002
1000-302,sophisticated-lkh,PAR10,ann_1_points,69.8814
1000-302,sophisticated-lkh,PQR10,ann_1_points,45.511
1000-323,sophisticated-lkh,PAR10,ann_1_points,760.6641
1000-323,sophisticated-lkh,PQR10,ann_1_points,518.009
1000-330,sophisticated-lkh,PAR10,ann_1_points,46.0395
1000-330,sophisticated-lkh,PQR10,ann_1_points,35.3315
1000-331,sophisticated-lkh,PAR10,ann_1_points,149.9511
1000-331,sophisticated-lkh,PQR10,ann_1_points,103.8345
1000-361,sophisticated-lkh,PAR10,ann_1_points,238.7988
1000-361,sophisticated-lkh,PQR10,ann_1_points,156.0885
1000-362,sophisticated-lkh,PAR10,ann_1_points,93.5793
1000-362,sophisticated-lkh,PQR10,ann_1_points,88.384
1000-384,sophisticated-lkh,PAR10,ann_1_points,47.2019
1000-384,sophisticated-lkh,PQR10,ann_1_points,36.7935
1000-397,sophisticated-lkh,PAR10,ann_1_points,211.4314
1000-397,sophisticated-lkh,PQR10,ann_1_points,145.71
1000-40,sophisticated-lkh,PAR10,ann_1_points,143.5305
1000-40,sophisticated-lkh,PQR10,ann_1_points,132.349
1000-402,sophisticated-lkh,PAR10,ann_1_points,36.4857
1000-402,sophisticated-lkh,PQR10,ann_1_points,26.4555
1000-407,sophisticated-lkh,PAR10,ann_1_points,49.931
1000-407,sophisticated-lkh,PQR10,ann_1_points,52.6705
1000-420,sophisticated-lkh,PAR10,ann_1_points,32.653
1000-420,sophisticated-lkh,PQR10,ann_1_points,30.7865
1000-427,sophisticated-lkh,PAR10,ann_1_points,139.4478
1000-427,sophisticated-lkh,PQR10,ann_1_points,88.867
1000-440,sophisticated-lkh,PAR10,ann_1_points,96.2638
1000-440,sophisticated-lkh,PQR10,ann_1_points,89.131
1000-443,sophisticated-lkh,PAR10,ann_1_points,80.4556
1000-443,sophisticated-lkh,PQR10,ann_1_points,50.257
1000-450,sophisticated-lkh,PAR10,ann_1_points,3.196
1000-450,sophisticated-lkh,PQR10,ann_1_points,2.272
1000-456,sophisticated-lkh,PAR10,ann_1_points,179.11
1000-456,sophisticated-lkh,PQR10,ann_1_points,164.7435
1000-458,sophisticated-lkh,PAR10,ann_1_points,90.3953
1000-458,sophisticated-lkh,PQR10,ann_1_points,42.994
1000-46,sophisticated-lkh,PAR10,ann_1_points,81.9785
1000-46,sophisticated-lkh,PQR10,ann_1_points,40.706
1000-462,sophisticated-lkh,PAR10,ann_1_points,46.6704
1000-462,sophisticated-lkh,PQR10,ann_1_points,30.4955
1000-481,sophisticated-lkh,PAR10,ann_1_points,46.2058
1000-481,sophisticated-lkh,PQR10,ann_1_points,33.7635
1000-483,sophisticated-lkh,PAR10,ann_1_points,41.3663
1000-483,sophisticated-lkh,PQR10,ann_1_points,28.891
1000-492,sophisticated-lkh,PAR10,ann_1_points,32.0823
1000-492,sophisticated-lkh,PQR10,ann_1_points,19.529
1000-495,sophisticated-lkh,PAR10,ann_1_points,234.8155
1000-495,sophisticated-lkh,PQR10,ann_1_points,180.148
1000-52,sophisticated-lkh,PAR10,ann_1_points,63.8323
1000-52,sophisticated-lkh,PQR10,ann_1_points,33.6095
1000-55,sophisticated-lkh,PAR10,ann_1_points,352.4129
1000-55,sophisticated-lkh,PQR10,ann_1_points,166.7765
1000-58,sophisticated-lkh,PAR10,ann_1_points,29.1952
1000-58,sophisticated-lkh,PQR10,ann_1_points,25.3785
1000-68,sophisticated-lkh,PAR10,ann_1_points,70.6562
1000-68,sophisticated-lkh,PQR10,ann_1_points,67.4205
1000-70,sophisticated-lkh,PAR10,ann_1_points,72.1159
1000-70,sophisticated-lkh,PQR10,ann_1_points,74.4475
1000-8,sophisticated-lkh,PAR10,ann_1_points,161.8546
1000-8,sophisticated-lkh,PQR10,ann_1_points,127.495
1000-85,sophisticated-lkh,PAR10,ann_1_points,347.7924
1000-85,sophisticated-lkh,PQR10,ann_1_points,360.4265
1000-90,sophisticated-lkh,PAR10,ann_1_points,242.4461
1000-90,sophisticated-lkh,PQR10,ann_1_points,283.835
1000-131,sophisticated-eax,PAR10,ann_1_points,3.4105
1000-131,sophisticated-eax,PQR10,ann_1_points,3.377
1000-139,sophisticated-eax,PAR10,ann_1_points,3.0235
1000-139,sophisticated-eax,PQR10,ann_1_points,3.012
1000-150,sophisticated-eax,PAR10,ann_1_points,3.3519
1000-150,sophisticated-eax,PQR10,ann_1_points,3.088
1000-166,sophisticated-eax,PAR10,ann_1_points,439.6342
1000-166,sophisticated-eax,PQR10,ann_1_points,3.508
1000-178,sophisticated-eax,PAR10,ann_1_points,4.3953
1000-178,sophisticated-eax,PQR10,ann_1_points,3.3845
1000-180,sophisticated-eax,PAR10,ann_1_points,731.6231
1000-180,sophisticated-eax,PQR10,ann_1_points,3.429
1000-190,sophisticated-eax,PAR10,ann_1_points,2.9134
1000-190,sophisticated-eax,PQR10,ann_1_points,2.978
1000-197,sophisticated-eax,PAR10,ann_1_points,94.4819
1000-197,sophisticated-eax,PQR10,ann_1_points,3.483
1000-207,sophisticated-eax,PAR10,ann_1_points,3.2919
1000-207,sophisticated-eax,PQR10,ann_1_points,3.2995
1000-21,sophisticated-eax,PAR10,ann_1_points,3.6485
1000-21,sophisticated-eax,PQR10,ann_1_points,3.3685
1000-225,sophisticated-eax,PAR10,ann_1_points,2.7405
1000-225,sophisticated-eax,PQR10,ann_1_points,2.7245
1000-230,sophisticated-eax,PAR10,ann_1_points,3.5236
1000-230,sophisticated-eax,PQR10,ann_1_points,3.5595
1000-231,sophisticated-eax,PAR10,ann_1_points,3.0831
1000-231,sophisticated-eax,PQR10,ann_1_points,3.109
1000-248,sophisticated-eax,PAR10,ann_1_points,763.0693
1000-248,sophisticated-eax,PQR10,ann_1_points,6.3545
1000-252,sophisticated-eax,PAR10,ann_1_points,3.4141
1000-252,sophisticated-eax,PQR10,ann_1_points,3.0985
1000-259,sophisticated-eax,PAR10,ann_1_points,3.174
1000-259,sophisticated-eax,PQR10,ann_1_points,3.2055
1000-279,sophisticated-eax,PAR10,ann_1_points,3.5288
1000-279,sophisticated-eax,PQR10,ann_1_points,3.565
1000-286,sophisticated-eax,PAR10,ann_1_points,5.2229
1000-286,sophisticated-eax,PQR10,ann_1_points,4.066
1000-296,sophisticated-eax,PAR10,ann_1_points,3.8701
1000-296,sophisticated-eax,PQR10,ann_1_points,3.0035
1000-30,sophisticated-eax,PAR10,ann_1_points,3.9852
1000-30,sophisticated-eax,PQR10,ann_1_points,3.5615
1000-307,sophisticated-eax,PAR10,ann_1_points,2.8281
1000-307,sophisticated-eax,PQR10,ann_1_points,2.849
1000-313,sophisticated-eax,PAR10,ann_1_points,3.3971
1000-313,sophisticated-eax,PQR10,ann_1_points,3.373
1000-316,sophisticated-eax,PAR10,ann_1_points,41.4177
1000-316,sophisticated-eax,PQR10,ann_1_points,21.6285
1000-321,sophisticated-eax,PAR10,ann_1_points,3.6664
1000-321,sophisticated-eax,PQR10,ann_1_points,3.2685
1000-323,sophisticated-eax,PAR10,ann_1_points,3.3221
1000-323,sophisticated-eax,PQR10,ann_1_points,2.9225
1000-336,sophisticated-eax,PAR10,ann_1_points,2.8706
1000-336,sophisticated-eax,PQR10,ann_1_points,2.827
1000-353,sophisticated-eax,PAR10,ann_1_points,3.3818
1000-353,sophisticated-eax,PQR10,ann_1_points,3.379
1000-360,sophisticated-eax,PAR10,ann_1_points,6.7412
1000-360,sophisticated-eax,PQR10,ann_1_points,4.072
1000-364,sophisticated-eax,PAR10,ann_1_points,3.9361
1000-364,sophisticated-eax,PQR10,ann_1_points,3.518
1000-372,sophisticated-eax,PAR10,ann_1_points,3.2816
1000-372,sophisticated-eax,PQR10,ann_1_points,2.861
1000-380,sophisticated-eax,PAR10,ann_1_points,2.9812
1000-380,sophisticated-eax,PQR10,ann_1_points,3.011
1000-397,sophisticated-eax,PAR10,ann_1_points,4.0666
1000-397,sophisticated-eax,PQR10,ann_1_points,3.599
1000-406,sophisticated-eax,PAR10,ann_1_points,1.6426
1000-406,sophisticated-eax,PQR10,ann_1_points,3.1815
1000-408,sophisticated-eax,PAR10,ann_1_points,49.6329
1000-408,sophisticated-eax,PQR10,ann_1_points,3.628
1000-413,sophisticated-eax,PAR10,ann_1_points,3.2389
1000-413,sophisticated-eax,PQR10,ann_1_points,3.3075
1000-422,sophisticated-eax,PAR10,ann_1_points,3.4436
1000-422,sophisticated-eax,PQR10,ann_1_points,3.474
1000-428,sophisticated-eax,PAR10,ann_1_points,4.3196
1000-428,sophisticated-eax,PQR10,ann_1_points,3.1795
1000-436,sophisticated-eax,PAR10,ann_1_points,2.5486
1000-436,sophisticated-eax,PQR10,ann_1_points,2.4885
1000-44,sophisticated-eax,PAR10,ann_1_points,3.2269
1000-44,sophisticated-eax,PQR10,ann_1_points,3.1475
1000-45,sophisticated-eax,PAR10,ann_1_points,2.5873
1000-45,sophisticated-eax,PQR10,ann_1_points,2.625
1000-452,sophisticated-eax,PAR10,ann_1_points,2.9386
1000-452,sophisticated-eax,PQR10,ann_1_points,2.985
1000-453,sophisticated-eax,PAR10,ann_1_points,3.0839
1000-453,sophisticated-eax,PQR10,ann_1_points,3.082
1000-462,sophisticated-eax,PAR10,ann_1_points,2.9671
1000-462,sophisticated-eax,PQR10,ann_1_points,2.995
1000-464,sophisticated-eax,PAR10,ann_1_points,3.2478
1000-464,sophisticated-eax,PQR10,ann_1_points,2.973
1000-476,sophisticated-eax,PAR10,ann_1_points,4.564
1000-476,sophisticated-eax,PQR10,ann_1_points,3.524
1000-481,sophisticated-eax,PAR10,ann_1_points,3.2756
1000-481,sophisticated-eax,PQR10,ann_1_points,3.328
1000-482,sophisticated-eax,PAR10,ann_1_points,3.1054
1000-482,sophisticated-eax,PQR10,ann_1_points,3.2025
1000-489,sophisticated-eax,PAR10,ann_1_points,3.9861
1000-489,sophisticated-eax,PQR10,ann_1_points,3.089
1000-499,sophisticated-eax,PAR10,ann_1_points,13.3201
1000-499,sophisticated-eax,PQR10,ann_1_points,12.192
1000-63,sophisticated-eax,PAR10,ann_1_points,3.1394
1000-63,sophisticated-eax,PQR10,ann_1_points,3.1795
1000-68,sophisticated-eax,PAR10,ann_1_points,3.3856
1000-68,sophisticated-eax,PQR10,ann_1_points,2.9945
1000-69,sophisticated-eax,PAR10,ann_1_points,59.1897
1000-69,sophisticated-eax,PQR10,ann_1_points,3.719
1000-9,sophisticated-eax,PAR10,ann_1_points,3.2958
1000-9,sophisticated-eax,PQR10,ann_1_points,3.053
1000-103,sophisticated-lkh,PAR10,ann_1_points,4.4194
1000-103,sophisticated-lkh,PQR10,ann_1_points,3.101
1000-11,sophisticated-lkh,PAR10,ann_1_points,32.2376
1000-11,sophisticated-lkh,PQR10,ann_1_points,30.1665
1000-113,sophisticated-lkh,PAR10,ann_1_points,1.4946
1000-113,sophisticated-lkh,PQR10,ann_1_points,29.0465
1000-134,sophisticated-lkh,PAR10,ann_1_points,1.818
1000-134,sophisticated-lkh,PQR10,ann_1_points,165.485
1000-138,sophisticated-lkh,PAR10,ann_1_points,3.3238
1000-138,sophisticated-lkh,PQR10,ann_1_points,32.7785
1000-145,sophisticated-lkh,PAR10,ann_1_points,1.8185
1000-145,sophisticated-lkh,PQR10,ann_1_points,66.814
